person_age,person_gender,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
37.0,0,76636.0,15,0,11000.0,11.01,0.14,16.0,574,1,0
26.0,1,103037.0,3,1,8000.0,11.01,0.08,4.0,672,0,0
29.0,1,97337.0,6,0,2000.0,9.76,0.02,10.0,641,0,0
29.0,1,30869.0,4,0,4000.0,5.42,0.13,6.0,596,1,0
33.0,0,77760.0,12,1,8500.0,13.23,0.11,8.0,694,1,0
23.0,1,43877.0,0,1,8700.0,7.51,0.2,2.0,623,0,0
25.0,1,94569.0,0,1,8000.0,6.62,0.08,3.0,702,0,0
30.0,1,51444.0,7,0,8000.0,10.0,0.16,5.0,663,1,0
29.0,1,89798.0,8,0,16000.0,13.73,0.18,8.0,696,0,1
47.0,0,78901.0,26,0,3100.0,13.49,0.04,16.0,573,1,0
23.0,0,62060.0,0,0,12000.0,15.21,0.19,4.0,660,0,1
42.0,1,49130.0,23,0,2800.0,11.01,0.06,12.0,632,1,0
28.0,1,72975.0,7,1,3000.0,12.41,0.04,7.0,646,0,0
27.0,0,129916.0,2,1,20000.0,12.68,0.15,5.0,620,1,0
22.0,0,34747.0,0,0,15000.0,10.99,0.43,2.0,543,0,1
22.0,0,35777.0,2,0,4000.0,15.02,0.11,4.0,697,0,1
42.0,0,381264.0,20,1,19400.0,11.01,0.05,13.0,695,1,0
25.0,1,30625.0,1,1,3000.0,6.76,0.1,2.0,576,0,0
24.0,1,110226.0,3,1,10000.0,10.72,0.09,4.0,668,0,0
30.0,1,29557.0,6,0,5000.0,10.29,0.17,7.0,534,0,1
29.0,1,103110.0,7,0,6000.0,11.25,0.06,5.0,712,0,0
24.0,1,41939.0,0,0,9000.0,16.0,0.21,2.0,591,0,1
24.0,0,45751.0,0,0,2000.0,11.01,0.04,2.0,610,0,1
23.0,1,44055.0,1,0,5600.0,7.9,0.13,4.0,604,0,0
30.0,0,94428.0,8,0,7000.0,6.54,0.07,5.0,622,1,0
24.0,0,56579.0,5,0,6000.0,10.59,0.11,4.0,677,1,0
33.0,0,65845.0,13,1,7500.0,13.22,0.11,10.0,727,0,0
31.0,1,75448.0,8,0,8000.0,10.95,0.11,10.0,613,1,0
23.0,1,119770.0,0,1,1800.0,7.88,0.02,2.0,563,0,0
28.0,1,29760.0,5,1,9600.0,11.99,0.32,8.0,635,1,0
26.0,1,59753.0,5,1,14000.0,7.88,0.23,2.0,593,1,0
47.0,1,65551.0,26,1,15000.0,11.71,0.23,16.0,613,1,0
23.0,1,51480.0,0,0,7000.0,13.1,0.14,2.0,555,0,0
28.0,0,20618.0,5,1,5000.0,13.98,0.24,8.0,534,0,1
24.0,1,159002.0,0,1,14000.0,17.49,0.09,2.0,596,1,0
37.0,1,73065.0,18,1,5000.0,9.32,0.07,12.0,654,1,0
46.0,0,138354.0,23,1,3000.0,8.59,0.02,17.0,700,1,0
28.0,0,72179.0,6,1,7879.0,11.0,0.11,10.0,573,0,1
36.0,1,35945.0,18,0,1200.0,12.42,0.03,11.0,635,1,0
29.0,0,60390.0,4,1,4000.0,10.78,0.07,5.0,583,0,0
34.0,0,57587.0,14,1,13941.0,9.8,0.24,9.0,649,1,0
33.0,0,87740.0,12,1,5000.0,6.99,0.06,7.0,558,1,0
24.0,1,19009.0,1,0,3187.0,11.86,0.17,3.0,587,0,1
22.0,0,60763.0,0,0,15000.0,15.05,0.25,2.0,652,1,0
24.0,1,42923.0,2,0,4200.0,10.37,0.1,4.0,638,1,0
24.0,0,84986.0,0,1,13969.0,11.68,0.16,3.0,698,0,0
25.0,1,92776.0,0,1,5000.0,11.58,0.05,3.0,679,1,0
27.0,0,36896.0,5,0,11500.0,10.36,0.31,6.0,677,0,1
23.0,1,49732.0,0,0,6000.0,10.99,0.12,2.0,611,1,0
23.0,0,111440.0,0,0,4000.0,5.42,0.04,2.0,673,1,0
31.0,1,183013.0,5,1,15000.0,8.64,0.08,8.0,628,0,0
24.0,0,51717.0,0,0,4450.0,9.32,0.09,4.0,652,1,0
33.0,1,68778.0,11,0,3000.0,11.71,0.04,9.0,659,1,0
24.0,1,66918.0,0,1,10000.0,7.76,0.15,4.0,545,1,0
23.0,1,136628.0,0,0,35000.0,18.25,0.26,4.0,709,0,1
26.0,0,76661.0,2,0,10000.0,16.4,0.13,2.0,669,0,1
25.0,1,106900.0,3,1,25000.0,14.65,0.23,4.0,639,0,1
37.0,0,300843.0,15,1,34000.0,14.79,0.11,16.0,658,1,0
22.0,1,64723.0,0,1,7750.0,7.14,0.12,4.0,636,1,0
25.0,1,47494.0,5,0,20000.0,11.35,0.42,4.0,660,0,1
29.0,1,38959.0,5,0,17868.0,11.11,0.46,8.0,718,0,1
29.0,1,88643.0,8,0,8000.0,7.4,0.09,7.0,697,0,0
31.0,0,41943.0,11,0,1500.0,10.88,0.04,6.0,673,1,0
24.0,1,61155.0,0,0,16927.0,13.59,0.28,4.0,663,0,1
22.0,1,56365.0,0,0,10000.0,7.29,0.18,3.0,520,1,0
28.0,1,67589.0,3,1,8400.0,7.51,0.12,9.0,604,1,0
29.0,0,97022.0,5,1,25000.0,7.49,0.26,7.0,628,1,0
29.0,1,48134.0,8,1,16000.0,5.99,0.33,8.0,590,1,0
40.0,1,361012.0,18,1,16000.0,14.17,0.04,14.0,579,1,0
26.0,1,97169.0,3,1,6000.0,8.0,0.06,4.0,686,0,0
30.0,1,132992.0,7,1,6000.0,11.82,0.05,7.0,704,0,0
29.0,0,100518.0,5,0,8000.0,13.49,0.08,9.0,638,1,0
25.0,0,63540.0,6,0,16000.0,13.98,0.25,4.0,633,0,1
24.0,1,88718.0,2,1,10000.0,7.49,0.11,3.0,689,0,0
37.0,1,97092.0,14,1,20000.0,11.83,0.21,13.0,731,1,0
26.0,0,67555.0,3,1,16734.0,10.5,0.25,4.0,640,0,1
24.0,1,49209.0,3,1,4000.0,7.14,0.08,4.0,543,1,0
33.0,0,44695.0,11,1,8500.0,11.01,0.19,6.0,672,0,0
27.0,0,70551.0,5,1,4533.0,14.48,0.06,7.0,571,1,0
36.0,0,193014.0,15,1,24000.0,12.7,0.12,11.0,660,0,0
31.0,0,61271.0,10,1,12000.0,7.88,0.2,6.0,580,1,0
25.0,0,75505.0,0,1,3621.0,7.17,0.05,4.0,660,1,0
25.0,0,104543.0,5,1,8000.0,7.29,0.08,2.0,639,0,0
23.0,1,66193.0,5,0,15550.0,11.71,0.23,4.0,679,0,0
36.0,0,258024.0,15,1,9400.0,15.62,0.04,12.0,699,0,0
22.0,1,96754.0,0,1,2000.0,14.72,0.02,3.0,694,1,0
37.0,0,32594.0,16,0,10000.0,19.03,0.31,12.0,488,0,1
22.0,0,36808.0,0,1,3200.0,13.48,0.09,4.0,659,1,0
33.0,0,65823.0,10,0,10000.0,8.9,0.15,5.0,584,1,0
24.0,0,92305.0,0,1,6000.0,8.9,0.07,3.0,645,1,0
26.0,1,96166.0,6,1,18500.0,11.01,0.19,3.0,703,0,0
27.0,0,86096.0,5,1,5000.0,17.39,0.06,9.0,584,0,1
28.0,1,73382.0,7,0,18000.0,14.65,0.25,5.0,681,0,0
29.0,1,72891.0,7,0,2075.0,15.23,0.03,7.0,601,1,0
23.0,1,65679.0,0,0,2500.0,16.32,0.04,2.0,518,1,0
27.0,0,29953.0,6,1,8500.0,5.42,0.28,6.0,583,1,0
22.0,1,24882.0,2,0,3000.0,13.11,0.12,4.0,626,0,0
22.0,1,145016.0,0,1,22000.0,7.49,0.15,3.0,572,1,0
37.0,0,63424.0,16,1,6000.0,8.88,0.09,16.0,645,1,0
24.0,0,46725.0,0,0,6800.0,7.68,0.15,3.0,573,1,0
37.0,1,54035.0,18,0,6000.0,14.02,0.11,15.0,633,0,1
30.0,0,42884.0,4,1,10000.0,10.65,0.23,6.0,614,1,0
31.0,1,34064.0,8,0,3000.0,12.95,0.09,9.0,696,1,0
23.0,0,58420.0,2,0,8000.0,12.99,0.14,4.0,682,0,0
30.0,0,38217.0,4,0,3114.0,13.37,0.08,10.0,535,1,0
27.0,1,109076.0,4,1,14382.0,9.54,0.13,7.0,648,1,0
36.0,1,51432.0,14,1,2000.0,15.62,0.04,13.0,546,1,0
25.0,0,72733.0,5,1,12000.0,10.99,0.16,2.0,703,0,0
26.0,1,61030.0,4,0,1300.0,6.99,0.02,3.0,679,0,0
30.0,0,144783.0,6,1,18384.0,9.76,0.13,9.0,656,0,0
25.0,0,48095.0,0,0,16000.0,15.65,0.33,3.0,658,0,1
24.0,0,57482.0,0,1,4000.0,11.49,0.07,3.0,647,1,0
23.0,1,85449.0,1,0,10000.0,10.23,0.12,2.0,606,1,0
26.0,1,79722.0,4,1,15000.0,14.42,0.19,2.0,561,0,1
26.0,0,181548.0,3,1,10000.0,15.99,0.06,3.0,643,0,1
43.0,1,81547.0,19,0,4500.0,5.42,0.06,13.0,590,0,0
24.0,1,65771.0,3,0,2400.0,13.49,0.04,4.0,656,0,1
25.0,0,39717.0,1,1,3607.0,10.01,0.09,4.0,683,1,0
36.0,0,55121.0,16,1,2000.0,9.88,0.04,12.0,634,1,0
25.0,0,63549.0,0,1,12000.0,7.88,0.19,3.0,670,1,0
25.0,1,53788.0,1,0,23982.0,10.43,0.45,4.0,588,0,1
37.0,0,48741.0,13,0,10000.0,10.65,0.21,14.0,630,1,0
27.0,1,31114.0,5,1,4000.0,11.01,0.13,9.0,674,1,0
27.0,1,121088.0,4,0,16000.0,11.11,0.13,5.0,649,1,0
37.0,1,73082.0,16,0,14400.0,10.62,0.2,15.0,652,0,0
25.0,1,84879.0,1,1,16000.0,12.34,0.19,4.0,520,1,0
24.0,1,35906.0,4,1,2500.0,6.76,0.07,2.0,549,1,0
23.0,0,72910.0,2,1,13000.0,6.91,0.18,2.0,592,1,0
51.0,0,35389.0,28,0,5000.0,10.04,0.14,19.0,741,0,0
32.0,1,89884.0,7,0,15000.0,17.15,0.17,6.0,667,1,0
24.0,1,123742.0,4,1,13600.0,6.62,0.11,3.0,600,1,0
27.0,1,41525.0,6,1,3000.0,12.88,0.07,8.0,625,1,0
36.0,1,55436.0,13,1,10000.0,13.49,0.18,15.0,648,0,0
25.0,0,57332.0,4,0,8500.0,8.9,0.15,4.0,640,0,0
26.0,0,108784.0,3,1,9500.0,8.07,0.09,2.0,559,1,0
30.0,1,59132.0,4,1,9350.0,11.01,0.16,7.0,626,0,0
26.0,1,49135.0,2,0,6075.0,13.54,0.12,5.0,673,0,0
23.0,0,80809.0,0,0,5675.0,11.01,0.07,2.0,661,1,0
31.0,1,100168.0,7,1,12000.0,6.62,0.12,8.0,640,1,0
23.0,1,60907.0,0,1,8000.0,13.61,0.13,2.0,639,1,0
39.0,0,241019.0,18,1,18000.0,10.99,0.07,13.0,590,1,0
29.0,0,41785.0,3,1,14400.0,16.0,0.34,7.0,667,1,0
22.0,0,58683.0,0,1,9600.0,7.51,0.16,4.0,617,1,0
26.0,1,144966.0,5,0,5000.0,7.68,0.03,2.0,594,1,0
28.0,1,70477.0,5,0,13650.0,14.42,0.19,10.0,685,0,1
30.0,1,120646.0,9,1,16000.0,16.49,0.13,9.0,700,1,0
24.0,1,98222.0,2,1,15000.0,12.18,0.15,4.0,541,1,0
28.0,0,168517.0,7,1,5375.0,8.94,0.03,6.0,578,1,0
25.0,1,18449.0,1,1,5375.0,5.79,0.29,2.0,645,0,1
27.0,1,78986.0,3,0,12000.0,11.01,0.15,5.0,584,1,0
28.0,1,31112.0,3,0,5000.0,8.8,0.16,7.0,504,1,0
28.0,1,79245.0,3,0,10000.0,7.88,0.13,6.0,571,0,0
28.0,0,92294.0,7,0,14500.0,12.61,0.16,7.0,687,0,1
22.0,0,40385.0,0,1,12500.0,14.26,0.31,2.0,660,0,0
22.0,1,36912.0,3,0,9150.0,10.59,0.25,2.0,593,1,0
31.0,0,79887.0,5,0,25000.0,7.51,0.31,9.0,644,0,1
22.0,1,29941.0,0,0,1923.0,11.57,0.06,4.0,613,1,0
29.0,1,109062.0,3,1,10000.0,8.83,0.09,7.0,696,1,0
24.0,0,53699.0,3,0,10400.0,12.69,0.19,4.0,534,0,0
30.0,1,157015.0,10,1,4000.0,11.01,0.03,6.0,702,1,0
37.0,1,88680.0,17,0,11500.0,12.21,0.13,11.0,616,1,0
35.0,1,45418.0,11,0,6000.0,9.99,0.13,7.0,674,0,1
28.0,0,103284.0,1,1,8000.0,7.51,0.08,8.0,617,1,0
24.0,0,43839.0,1,0,18200.0,8.88,0.42,4.0,562,0,1
24.0,0,141633.0,3,0,5000.0,13.23,0.04,3.0,691,0,1
21.0,0,12443.0,0,1,1200.0,10.99,0.1,4.0,624,1,0
23.0,0,26437.0,2,0,7500.0,7.14,0.28,4.0,565,0,1
25.0,1,116309.0,4,0,17500.0,11.71,0.15,3.0,614,1,0
22.0,0,82548.0,0,0,13000.0,7.88,0.16,3.0,589,1,0
36.0,1,70521.0,15,0,5000.0,6.62,0.07,16.0,627,1,0
52.0,1,63133.0,30,0,10000.0,11.03,0.16,29.0,721,0,0
24.0,0,25072.0,0,1,6132.0,8.29,0.24,3.0,580,0,0
22.0,1,67444.0,0,0,12000.0,11.01,0.18,4.0,577,1,0
26.0,0,42681.0,2,0,2000.0,10.46,0.05,3.0,647,0,0
22.0,0,60771.0,0,1,10500.0,14.26,0.17,2.0,676,1,0
23.0,1,45954.0,4,0,8000.0,14.26,0.17,4.0,696,1,0
28.0,1,68934.0,8,0,6000.0,7.75,0.09,6.0,613,1,0
29.0,0,30915.0,8,1,8500.0,7.9,0.27,5.0,620,1,0
31.0,0,51243.0,10,0,7000.0,7.9,0.14,7.0,635,1,0
33.0,0,71887.0,8,1,11000.0,10.93,0.15,13.0,646,1,0
22.0,1,65893.0,1,0,3200.0,16.49,0.05,2.0,612,0,1
25.0,1,108959.0,2,1,8500.0,15.21,0.08,3.0,555,1,0
24.0,1,94685.0,0,0,9600.0,14.42,0.1,2.0,591,0,1
33.0,0,67087.0,9,1,7000.0,7.68,0.1,9.0,560,1,0
29.0,1,48832.0,8,0,9500.0,11.01,0.19,7.0,675,1,0
22.0,1,90655.0,0,0,7200.0,13.61,0.08,4.0,549,1,0
44.0,1,96766.0,21,0,6400.0,13.16,0.07,11.0,688,1,0
21.0,0,42192.0,0,0,2500.0,12.87,0.06,2.0,633,0,0
30.0,0,120932.0,5,0,1000.0,11.71,0.01,6.0,655,0,0
23.0,0,68223.0,1,1,15000.0,11.26,0.22,2.0,607,0,1
23.0,1,72157.0,1,1,7412.0,6.97,0.1,3.0,616,1,0
41.0,1,118392.0,18,1,12000.0,13.57,0.1,15.0,658,0,0
25.0,0,97562.0,0,1,25000.0,17.49,0.26,4.0,516,1,0
24.0,1,103222.0,0,1,8000.0,11.01,0.08,4.0,638,1,0
24.0,1,84832.0,2,1,9000.0,11.83,0.11,3.0,623,1,0
22.0,1,74257.0,1,1,21000.0,14.26,0.28,4.0,626,1,0
29.0,0,51397.0,6,0,4585.0,9.4,0.09,6.0,680,0,1
29.0,0,110825.0,3,1,22000.0,6.91,0.2,8.0,689,1,0
26.0,0,360909.0,1,1,10000.0,10.95,0.03,4.0,611,1,0
23.0,1,32015.0,0,0,4500.0,8.49,0.14,2.0,667,0,1
24.0,1,66996.0,1,0,14500.0,6.62,0.22,2.0,635,0,0
36.0,0,39064.0,14,1,5300.0,10.65,0.14,13.0,543,1,0
27.0,1,60170.0,3,1,2500.0,5.42,0.04,10.0,693,1,0
25.0,0,51354.0,1,0,2000.0,9.25,0.04,3.0,634,1,0
21.0,1,101982.0,0,0,7200.0,8.49,0.07,2.0,669,1,0
21.0,1,38353.0,0,1,7500.0,5.42,0.2,4.0,586,0,0
25.0,0,47790.0,0,0,10000.0,10.75,0.21,3.0,576,1,0
33.0,0,48697.0,12,1,12000.0,11.01,0.25,5.0,689,0,0
23.0,0,72644.0,0,0,8000.0,9.74,0.11,4.0,710,1,0
35.0,1,48806.0,8,0,1800.0,10.55,0.04,11.0,563,1,0
39.0,0,38410.0,15,0,6400.0,11.49,0.17,16.0,708,1,0
23.0,1,56837.0,3,0,2650.0,10.59,0.05,2.0,704,1,0
26.0,0,41867.0,6,0,11500.0,6.62,0.27,3.0,551,0,1
25.0,1,61375.0,0,0,7200.0,8.49,0.12,2.0,631,1,0
35.0,1,113716.0,14,1,15000.0,9.88,0.13,10.0,589,1,0
24.0,0,55122.0,5,0,4000.0,13.56,0.07,3.0,672,0,0
23.0,1,50175.0,1,0,4780.0,11.09,0.1,3.0,669,1,0
36.0,1,68871.0,16,1,12000.0,7.49,0.17,17.0,696,0,0
29.0,0,120471.0,3,1,6000.0,6.92,0.05,7.0,633,0,0
47.0,1,145033.0,24,1,15000.0,10.99,0.1,12.0,703,0,0
31.0,0,63400.0,10,0,7000.0,7.49,0.11,7.0,652,0,0
29.0,0,37902.0,4,0,17829.0,10.96,0.47,7.0,620,0,1
26.0,1,72513.0,1,1,30304.0,13.67,0.42,4.0,526,1,0
27.0,1,25195.0,7,0,5300.0,11.01,0.21,6.0,607,1,0
23.0,1,44135.0,0,0,1200.0,13.99,0.03,4.0,569,1,0
27.0,0,127479.0,4,1,34121.0,17.44,0.27,5.0,587,0,1
23.0,0,26644.0,3,0,5400.0,11.01,0.2,4.0,580,1,0
22.0,0,31071.0,3,0,5000.0,11.01,0.16,3.0,685,0,1
24.0,0,90835.0,2,1,12000.0,11.86,0.13,3.0,687,1,0
37.0,0,48874.0,17,1,13959.0,10.64,0.29,16.0,698,0,0
26.0,1,36755.0,5,0,5000.0,12.42,0.14,2.0,546,0,1
23.0,0,106467.0,1,1,10000.0,7.51,0.09,2.0,645,1,0
31.0,1,28422.0,10,0,4065.0,11.19,0.14,7.0,700,0,0
22.0,1,26451.0,1,0,1500.0,11.86,0.06,2.0,616,1,0
25.0,0,41519.0,3,0,6650.0,8.9,0.16,3.0,661,1,0
24.0,1,103026.0,1,1,24000.0,10.81,0.23,3.0,594,1,0
24.0,0,94649.0,2,0,30000.0,11.01,0.32,4.0,624,0,1
29.0,1,40046.0,3,0,10275.0,6.62,0.26,8.0,610,0,1
25.0,1,82803.0,0,0,10000.0,14.26,0.12,2.0,639,1,0
35.0,0,108886.0,10,1,4000.0,8.42,0.04,14.0,622,0,0
27.0,1,41151.0,0,0,6000.0,14.98,0.15,5.0,666,0,1
24.0,0,109071.0,0,1,7500.0,11.03,0.07,4.0,683,1,0
31.0,1,182062.0,7,1,21000.0,11.97,0.12,8.0,663,1,0
27.0,1,51438.0,3,0,5000.0,5.42,0.1,5.0,678,1,0
31.0,0,79483.0,9,1,7000.0,8.0,0.09,8.0,671,1,0
49.0,0,28851.0,25,0,3250.0,15.21,0.11,12.0,681,0,0
23.0,1,59136.0,0,0,8000.0,8.49,0.14,2.0,626,1,0
26.0,0,68226.0,3,1,15000.0,14.35,0.22,2.0,621,1,0
30.0,0,77228.0,7,0,5000.0,10.39,0.06,8.0,662,0,1
27.0,1,205004.0,4,1,20155.0,12.8,0.1,5.0,623,1,0
28.0,1,163807.0,9,1,12500.0,8.59,0.08,6.0,693,0,0
37.0,1,27006.0,9,0,6500.0,8.49,0.24,12.0,556,0,0
26.0,1,123502.0,3,1,11439.0,7.16,0.09,4.0,559,1,0
43.0,1,44517.0,20,1,4000.0,6.62,0.09,16.0,661,0,1
52.0,1,63244.0,33,1,9600.0,8.49,0.15,19.0,736,1,0
29.0,1,54268.0,6,1,6000.0,12.23,0.11,8.0,639,0,0
33.0,0,55051.0,10,0,4800.0,10.59,0.09,8.0,654,1,0
32.0,0,61233.0,9,1,9600.0,6.76,0.16,9.0,720,0,0
24.0,0,72939.0,0,1,15000.0,11.89,0.21,2.0,679,1,0
22.0,0,65761.0,0,0,16075.0,10.37,0.24,3.0,572,1,0
26.0,0,133112.0,1,1,17000.0,8.88,0.13,4.0,599,0,0
32.0,0,132994.0,12,1,9200.0,5.79,0.07,10.0,634,1,0
27.0,0,70734.0,5,0,4654.0,12.55,0.07,9.0,641,1,0
24.0,1,47628.0,0,0,4200.0,6.76,0.09,4.0,667,0,0
31.0,0,77089.0,10,0,3000.0,11.01,0.04,7.0,704,1,0
33.0,1,82715.0,12,1,3483.0,12.08,0.04,10.0,659,0,0
24.0,0,47690.0,2,0,4500.0,10.99,0.09,4.0,694,1,0
42.0,1,80828.0,22,0,6000.0,10.25,0.07,15.0,652,1,0
31.0,0,96905.0,5,1,12000.0,5.79,0.12,10.0,593,0,0
29.0,1,150589.0,6,0,24000.0,11.01,0.16,5.0,681,0,0
22.0,0,34317.0,0,0,3000.0,11.01,0.09,2.0,676,0,0
23.0,0,71497.0,0,0,12000.0,11.65,0.17,4.0,612,0,1
26.0,1,64181.0,5,1,15247.0,9.64,0.24,3.0,630,0,0
31.0,1,108963.0,10,1,10000.0,12.53,0.09,8.0,634,1,0
23.0,1,65570.0,0,1,7500.0,15.58,0.11,2.0,625,0,1
28.0,0,36750.0,5,0,4978.0,10.33,0.14,9.0,662,1,0
25.0,1,51276.0,4,1,7000.0,8.59,0.14,3.0,670,1,0
24.0,1,48960.0,0,1,2000.0,14.35,0.04,2.0,640,1,0
25.0,0,55949.0,0,0,5000.0,11.01,0.09,2.0,573,1,0
26.0,1,108787.0,5,0,12000.0,9.38,0.11,3.0,653,0,0
29.0,0,41497.0,4,1,12000.0,7.15,0.29,6.0,696,1,0
35.0,1,92355.0,10,0,1000.0,13.49,0.01,8.0,571,1,0
30.0,0,41726.0,7,0,4000.0,13.49,0.1,5.0,528,0,1
30.0,0,95660.0,8,1,20000.0,13.72,0.21,10.0,678,1,0
24.0,0,51688.0,0,0,2000.0,15.62,0.04,2.0,606,0,1
24.0,1,63289.0,0,1,5000.0,14.22,0.08,3.0,527,1,0
25.0,0,52802.0,1,0,12000.0,12.9,0.23,3.0,693,1,0
24.0,1,50285.0,4,0,6000.0,8.9,0.12,3.0,660,0,0
24.0,1,74507.0,2,1,2000.0,11.49,0.03,4.0,559,0,0
41.0,1,97037.0,17,1,10000.0,10.85,0.1,13.0,596,1,0
25.0,1,87544.0,1,1,2000.0,7.66,0.02,4.0,607,0,0
29.0,1,65775.0,9,1,13000.0,10.28,0.2,7.0,591,1,0
32.0,1,72921.0,9,0,5000.0,8.88,0.07,10.0,636,1,0
22.0,1,60886.0,0,0,6940.0,7.43,0.11,4.0,584,1,0
39.0,0,241153.0,19,1,4800.0,7.49,0.02,13.0,689,0,0
25.0,1,91121.0,2,1,23748.0,8.88,0.26,5.0,639,1,0
23.0,0,93754.0,0,1,3500.0,5.99,0.04,2.0,570,1,0
22.0,0,63594.0,0,0,13000.0,8.94,0.2,2.0,622,0,0
37.0,1,75243.0,13,0,2788.0,7.35,0.04,12.0,616,0,0
25.0,1,108849.0,2,1,15000.0,8.49,0.14,2.0,644,1,0
22.0,1,19094.0,0,0,5000.0,11.01,0.26,4.0,579,0,1
26.0,1,76695.0,5,0,7000.0,14.84,0.09,2.0,712,0,0
24.0,1,64536.0,3,0,8997.0,11.95,0.14,3.0,592,1,0
24.0,1,48829.0,1,0,16000.0,10.71,0.33,2.0,655,0,1
22.0,1,16842.0,0,0,4697.0,12.69,0.28,4.0,586,0,1
23.0,1,26519.0,0,0,3750.0,15.65,0.14,2.0,588,0,1
27.0,1,81501.0,3,0,5000.0,14.08,0.06,5.0,643,1,0
26.0,0,169043.0,5,1,10000.0,10.67,0.06,5.0,688,1,0
26.0,1,89014.0,4,1,26713.0,14.17,0.3,2.0,619,0,1
21.0,1,36933.0,0,0,9000.0,12.99,0.24,2.0,625,0,0
21.0,0,51397.0,0,0,11000.0,17.19,0.21,3.0,695,1,0
28.0,0,75731.0,4,1,3800.0,6.62,0.05,6.0,569,0,0
24.0,1,85100.0,6,1,5000.0,6.03,0.06,3.0,624,0,0
23.0,1,157224.0,4,1,24000.0,6.54,0.15,2.0,548,0,0
37.0,1,65620.0,13,1,25000.0,15.57,0.38,16.0,663,0,1
29.0,0,31039.0,7,1,7475.0,8.49,0.24,6.0,552,0,0
24.0,1,103004.0,0,1,9600.0,10.9,0.09,4.0,622,0,0
24.0,0,24733.0,0,1,3000.0,8.94,0.12,3.0,613,1,0
30.0,0,78833.0,11,1,1800.0,16.49,0.02,9.0,731,0,0
35.0,0,47055.0,14,0,8000.0,18.09,0.17,7.0,713,0,1
23.0,1,120936.0,0,1,10000.0,12.87,0.08,4.0,518,1,0
25.0,1,61734.0,4,0,10000.0,13.85,0.16,2.0,690,1,0
23.0,1,46601.0,1,0,13000.0,11.16,0.28,4.0,649,0,1
30.0,0,73097.0,8,0,12000.0,11.43,0.16,9.0,687,0,0
38.0,0,234318.0,15,1,10000.0,12.82,0.04,10.0,608,0,0
23.0,1,57401.0,1,1,9000.0,11.01,0.16,4.0,665,1,0
22.0,1,37016.0,0,1,3000.0,10.36,0.08,2.0,564,1,0
24.0,0,53028.0,2,0,18000.0,16.63,0.34,2.0,709,0,1
23.0,0,47631.0,0,0,5000.0,15.37,0.1,4.0,648,0,1
35.0,0,122341.0,13,1,4500.0,9.32,0.04,8.0,669,1,0
33.0,0,94502.0,9,1,20000.0,12.18,0.21,8.0,639,1,0
26.0,0,73064.0,5,1,16000.0,7.9,0.22,2.0,560,1,0
28.0,0,53289.0,4,0,10000.0,8.2,0.19,9.0,663,0,0
27.0,0,94359.0,6,1,12000.0,15.58,0.13,7.0,601,1,0
23.0,0,65873.0,2,1,9000.0,12.16,0.14,4.0,677,1,0
33.0,1,97125.0,9,1,8000.0,20.0,0.08,6.0,668,0,0
28.0,0,89202.0,6,1,10000.0,9.88,0.11,10.0,552,1,0
21.0,0,44105.0,3,1,14000.0,6.54,0.32,4.0,625,0,1
25.0,0,40665.0,1,0,13478.0,12.06,0.33,4.0,599,0,1
38.0,1,71350.0,16,0,21000.0,12.73,0.29,16.0,681,0,1
30.0,1,72962.0,4,0,12000.0,10.99,0.16,7.0,536,1,0
28.0,0,119794.0,8,1,8000.0,11.01,0.07,7.0,615,0,0
25.0,0,88196.0,1,0,20000.0,12.59,0.23,4.0,657,0,1
24.0,1,105265.0,2,0,2800.0,14.65,0.03,4.0,624,1,0
31.0,0,78894.0,10,0,13000.0,11.01,0.16,8.0,669,0,0
27.0,1,85263.0,6,0,9000.0,7.88,0.11,5.0,694,0,0
40.0,0,37007.0,13,0,10625.0,11.01,0.29,13.0,560,0,1
34.0,0,43027.0,12,0,10600.0,15.96,0.25,10.0,591,1,0
40.0,1,253004.0,15,1,20000.0,6.17,0.08,17.0,655,1,0
25.0,0,68957.0,3,1,20000.0,13.61,0.29,2.0,675,1,0
27.0,0,26297.0,1,0,1865.0,11.56,0.07,4.0,573,1,0
24.0,1,38637.0,1,0,10000.0,13.82,0.26,3.0,670,0,1
23.0,1,63184.0,0,1,4800.0,10.99,0.08,3.0,625,0,1
33.0,0,60996.0,10,1,1200.0,14.26,0.02,6.0,648,0,0
25.0,1,150748.0,0,1,12000.0,11.01,0.08,3.0,630,0,0
27.0,1,127309.0,6,1,28000.0,11.01,0.22,7.0,622,0,0
24.0,0,144954.0,5,1,2464.0,11.53,0.02,3.0,552,1,0
26.0,0,99986.0,6,0,2500.0,13.92,0.03,3.0,610,0,0
29.0,0,33474.0,7,0,3500.0,11.99,0.1,7.0,673,0,0
34.0,1,55994.0,11,1,6700.0,11.01,0.12,10.0,653,1,0
25.0,1,36960.0,2,0,8000.0,9.41,0.22,3.0,633,0,0
25.0,1,146210.0,6,1,13600.0,11.99,0.09,2.0,571,1,0
30.0,0,68887.0,6,1,20000.0,12.31,0.29,8.0,581,1,0
22.0,1,73110.0,0,0,24000.0,7.29,0.33,3.0,674,0,1
23.0,1,36803.0,2,0,10000.0,15.27,0.27,4.0,608,0,1
22.0,0,72977.0,0,0,6025.0,11.01,0.08,4.0,653,1,0
