person_age,person_gender,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
23.0,1,68073.0,2,0,8000.0,10.0,0.12,3.0,674,1,0
27.0,1,53663.0,7,0,4800.0,7.51,0.09,10.0,660,0,0
24.0,1,52424.0,0,0,15000.0,11.01,0.29,2.0,592,0,1
29.0,0,67086.0,7,0,14000.0,11.71,0.21,6.0,620,1,0
26.0,0,91794.0,6,1,3000.0,11.39,0.03,5.0,625,1,0
22.0,1,47436.0,0,1,10000.0,13.99,0.21,4.0,652,0,0
46.0,1,73266.0,22,0,15000.0,13.49,0.2,17.0,609,1,0
24.0,0,91309.0,3,1,7000.0,7.55,0.08,3.0,561,1,0
36.0,1,46838.0,13,1,1500.0,11.01,0.03,15.0,625,0,0
27.0,0,87300.0,2,1,16000.0,13.72,0.18,7.0,584,1,0
35.0,1,193124.0,17,1,24000.0,11.83,0.12,9.0,623,1,0
22.0,0,39854.0,4,1,6250.0,7.51,0.16,4.0,652,0,1
47.0,1,36963.0,25,0,3000.0,12.99,0.08,11.0,633,0,1
26.0,0,18914.0,3,0,3000.0,11.12,0.16,6.0,620,0,1
32.0,1,104801.0,7,1,20000.0,14.74,0.19,9.0,688,0,1
24.0,0,63350.0,0,0,8000.0,8.34,0.13,4.0,644,0,0
24.0,0,120903.0,0,1,14000.0,6.88,0.12,3.0,641,1,0
27.0,0,106563.0,4,0,9000.0,6.91,0.08,10.0,580,1,0
34.0,0,39724.0,13,0,6400.0,15.62,0.16,5.0,569,0,1
23.0,1,40741.0,0,0,7954.0,8.05,0.2,3.0,596,0,0
41.0,1,65884.0,21,1,7679.0,13.63,0.12,12.0,564,0,1
32.0,1,44292.0,9,0,15396.0,11.42,0.35,11.0,691,0,1
29.0,1,29897.0,8,0,7750.0,13.92,0.26,8.0,556,0,1
22.0,0,118299.0,0,0,24000.0,11.01,0.2,2.0,503,0,1
23.0,0,34450.0,0,0,4600.0,6.03,0.13,3.0,613,1,0
39.0,1,205054.0,14,1,32000.0,7.49,0.16,13.0,647,1,0
28.0,1,61050.0,6,1,2200.0,11.49,0.04,8.0,697,1,0
24.0,1,42815.0,0,0,5000.0,7.88,0.12,4.0,673,1,0
27.0,0,73016.0,5,1,2000.0,7.29,0.03,7.0,653,1,0
33.0,1,149704.0,9,1,23500.0,14.96,0.16,6.0,630,1,0
24.0,0,61262.0,1,1,12500.0,9.32,0.2,3.0,600,1,0
22.0,1,131462.0,1,1,10000.0,12.23,0.08,4.0,647,0,1
27.0,1,204978.0,4,0,12000.0,7.18,0.06,5.0,559,1,0
23.0,1,55008.0,0,0,9000.0,10.65,0.16,2.0,632,1,0
25.0,1,101962.0,2,0,6090.0,9.31,0.06,3.0,684,0,0
22.0,1,84676.0,0,1,8000.0,13.49,0.09,2.0,682,1,0
34.0,0,271141.0,15,1,3000.0,13.35,0.01,10.0,703,1,0
35.0,1,48905.0,13,0,7000.0,16.07,0.14,8.0,551,0,0
24.0,1,52061.0,0,0,12000.0,13.22,0.23,3.0,654,1,0
29.0,1,34535.0,4,0,5000.0,17.51,0.14,7.0,632,0,1
35.0,1,150959.0,14,0,8000.0,11.01,0.05,7.0,634,1,0
31.0,1,116217.0,5,0,20000.0,17.19,0.17,8.0,654,1,0
34.0,0,180775.0,10,1,20000.0,11.82,0.11,8.0,567,1,0
31.0,0,49801.0,9,1,6400.0,8.49,0.13,6.0,614,1,0
24.0,0,135246.0,0,0,6186.0,8.38,0.05,4.0,565,1,0
29.0,1,59802.0,6,0,6000.0,13.99,0.1,6.0,660,0,1
37.0,0,936964.0,11,0,7500.0,12.18,0.01,15.0,652,1,0
24.0,0,127031.0,0,1,6000.0,9.99,0.05,2.0,645,1,0
21.0,1,57770.0,0,0,10000.0,15.33,0.17,4.0,715,0,1
25.0,0,84959.0,3,0,12000.0,11.99,0.14,2.0,637,1,0
22.0,0,32714.0,0,1,6056.0,14.36,0.19,4.0,567,0,1
33.0,1,104232.0,9,0,4700.0,9.63,0.05,7.0,672,0,0
22.0,1,36924.0,2,0,5000.0,11.01,0.14,2.0,641,0,0
31.0,1,133054.0,9,0,10000.0,11.38,0.08,6.0,668,1,0
23.0,1,30038.0,3,0,6250.0,12.53,0.21,3.0,618,1,0
26.0,1,36823.0,5,0,10625.0,11.71,0.29,3.0,691,0,1
22.0,0,42873.0,0,1,6000.0,7.49,0.14,4.0,677,1,0
33.0,0,53631.0,9,0,8452.0,10.25,0.16,8.0,621,0,1
29.0,1,169107.0,7,1,24000.0,7.88,0.14,5.0,604,1,0
31.0,1,98382.0,7,1,10000.0,7.21,0.1,10.0,630,0,0
39.0,0,108902.0,18,1,10500.0,7.66,0.1,12.0,609,1,0
26.0,0,79875.0,6,0,25000.0,11.58,0.31,4.0,679,0,1
28.0,1,150668.0,4,1,5000.0,11.99,0.03,9.0,477,0,1
25.0,1,44392.0,5,1,11200.0,9.76,0.25,2.0,648,1,0
35.0,0,43517.0,16,1,4000.0,9.63,0.09,8.0,599,1,0
38.0,1,41248.0,14,0,5000.0,10.09,0.12,10.0,689,1,0
26.0,1,64789.0,4,0,10000.0,8.59,0.15,4.0,665,1,0
30.0,1,51859.0,6,0,5500.0,10.75,0.11,8.0,495,1,0
47.0,1,75583.0,24,0,14026.0,12.74,0.19,12.0,693,0,0
24.0,0,66908.0,0,1,9600.0,9.16,0.14,6.0,618,1,0
23.0,1,38350.0,0,0,1500.0,8.94,0.04,3.0,538,1,0
31.0,1,82590.0,9,0,5000.0,14.49,0.06,8.0,681,1,0
23.0,1,109037.0,0,1,13675.0,7.49,0.13,4.0,654,1,0
33.0,0,66878.0,12,0,20000.0,8.39,0.3,9.0,718,0,1
32.0,1,22330.0,8,1,563.0,11.05,0.03,6.0,659,1,0
27.0,1,79825.0,1,0,10076.0,15.3,0.13,5.0,685,0,1
23.0,1,61052.0,0,0,8000.0,16.02,0.13,3.0,608,0,1
21.0,1,43039.0,0,0,7200.0,12.69,0.17,3.0,647,0,0
22.0,1,60455.0,2,1,6000.0,8.94,0.1,4.0,577,1,0
25.0,1,74083.0,4,0,12000.0,8.46,0.16,3.0,571,0,0
24.0,0,73956.0,0,0,6884.0,10.26,0.09,3.0,570,1,0
22.0,1,26762.0,0,0,2100.0,9.99,0.08,4.0,602,1,0
29.0,0,60703.0,7,1,6300.0,6.62,0.1,10.0,677,1,0
29.0,0,78953.0,6,0,7200.0,11.12,0.09,8.0,625,0,0
28.0,0,107653.0,4,0,18000.0,7.49,0.17,10.0,629,1,0
42.0,1,32579.0,21,0,2500.0,10.37,0.08,14.0,660,1,0
42.0,1,84936.0,19,0,10000.0,7.72,0.12,14.0,640,1,0
22.0,0,51597.0,0,0,10000.0,11.79,0.19,4.0,564,1,0
27.0,1,65990.0,3,0,12000.0,9.07,0.18,7.0,678,1,0
22.0,1,36699.0,0,0,7000.0,16.49,0.19,3.0,638,0,1
27.0,0,57304.0,7,0,8000.0,9.92,0.14,5.0,698,1,0
24.0,0,91001.0,0,0,20000.0,8.88,0.22,3.0,687,0,0
27.0,1,40979.0,3,0,15000.0,6.27,0.37,8.0,683,0,1
28.0,0,103242.0,6,1,7000.0,8.59,0.07,5.0,714,1,0
49.0,0,61092.0,26,0,18000.0,14.5,0.29,22.0,619,0,1
34.0,1,1138723.0,12,1,2000.0,9.99,0.0,7.0,609,1,0
23.0,0,58805.0,1,1,14125.0,11.01,0.24,3.0,664,1,0
24.0,1,85146.0,2,0,17000.0,7.61,0.2,4.0,488,1,0
22.0,1,39278.0,0,1,3625.0,6.92,0.09,3.0,632,0,0
27.0,0,274383.0,4,1,6079.0,7.19,0.02,6.0,660,0,0
32.0,0,163093.0,11,1,17627.0,12.53,0.11,8.0,682,1,0
22.0,0,51205.0,1,0,4000.0,14.09,0.08,4.0,618,1,0
24.0,1,64410.0,3,0,8000.0,12.87,0.12,3.0,678,1,0
29.0,1,34836.0,5,0,8400.0,11.48,0.24,6.0,677,1,0
35.0,1,133018.0,13,1,9000.0,11.71,0.07,9.0,597,0,0
42.0,0,83295.0,18,0,24250.0,15.58,0.29,14.0,601,0,1
26.0,0,49062.0,5,0,8000.0,13.07,0.16,5.0,631,0,1
24.0,0,65975.0,2,1,4000.0,9.99,0.06,4.0,611,1,0
25.0,1,48826.0,3,0,12000.0,9.88,0.25,4.0,621,0,0
28.0,1,93704.0,6,0,10000.0,9.2,0.11,8.0,628,1,0
28.0,1,60980.0,4,0,2017.0,15.97,0.03,5.0,716,0,1
25.0,0,76546.0,5,0,4000.0,10.37,0.05,3.0,662,1,0
32.0,1,55249.0,10,0,10000.0,12.82,0.18,10.0,687,0,0
23.0,1,182316.0,0,0,28000.0,11.11,0.15,2.0,634,1,0
26.0,0,17100.0,4,0,7913.0,13.89,0.46,5.0,597,0,1
27.0,0,67048.0,2,1,7500.0,12.22,0.11,6.0,639,0,0
28.0,1,202887.0,5,0,14611.0,15.96,0.07,8.0,671,0,1
23.0,1,157134.0,3,0,8400.0,11.01,0.05,4.0,612,1,0
30.0,0,55080.0,7,0,3000.0,10.62,0.05,10.0,673,1,0
35.0,0,115264.0,16,1,12000.0,14.84,0.1,9.0,653,1,0
23.0,1,39356.0,0,0,14125.0,7.9,0.36,2.0,623,0,1
25.0,1,99489.0,4,0,21824.0,13.1,0.22,3.0,544,1,0
38.0,1,66856.0,17,0,3325.0,16.89,0.05,14.0,676,1,0
23.0,0,66865.0,2,0,16700.0,10.37,0.25,3.0,628,1,0
27.0,1,121029.0,5,1,12000.0,8.22,0.1,4.0,628,1,0
32.0,1,120712.0,8,1,4500.0,5.42,0.04,10.0,621,1,0
37.0,0,39708.0,16,0,6081.0,10.19,0.15,13.0,616,0,1
36.0,1,87508.0,13,1,8000.0,6.92,0.09,16.0,686,0,0
24.0,1,127178.0,3,1,5000.0,10.55,0.04,4.0,658,1,0
30.0,1,87382.0,7,1,9000.0,15.2,0.1,10.0,642,0,0
28.0,1,78928.0,7,1,10000.0,15.41,0.13,6.0,579,0,0
25.0,0,73370.0,3,1,1200.0,7.66,0.02,3.0,572,1,0
23.0,0,54596.0,5,0,6500.0,10.96,0.12,3.0,676,1,0
26.0,0,35609.0,1,0,6600.0,11.01,0.19,3.0,642,0,0
27.0,1,44307.0,6,0,4000.0,11.49,0.09,10.0,623,0,0
36.0,1,43382.0,12,1,12000.0,8.9,0.28,17.0,704,0,0
23.0,0,27392.0,0,0,2397.0,15.2,0.09,4.0,623,0,1
28.0,1,41788.0,6,0,6000.0,11.34,0.14,6.0,646,1,0
39.0,1,81909.0,18,0,23970.0,14.91,0.29,11.0,569,0,1
26.0,1,53946.0,0,1,22500.0,11.01,0.42,3.0,633,0,1
24.0,1,34740.0,2,0,8000.0,12.84,0.23,4.0,530,1,0
23.0,0,60977.0,0,0,12000.0,12.87,0.2,2.0,607,1,0
28.0,0,83984.0,6,1,18000.0,17.39,0.21,7.0,678,0,1
24.0,0,113478.0,2,1,25000.0,11.49,0.22,4.0,634,1,0
25.0,0,93539.0,0,1,3425.0,12.18,0.04,2.0,669,1,0
26.0,0,37153.0,3,0,8000.0,9.91,0.22,2.0,616,0,1
23.0,1,50333.0,3,0,12500.0,13.57,0.25,4.0,514,1,0
26.0,0,45526.0,0,0,14000.0,9.89,0.31,3.0,666,0,1
39.0,1,61139.0,16,1,8000.0,7.68,0.13,11.0,667,1,0
29.0,0,50012.0,8,1,9000.0,10.42,0.18,6.0,718,0,0
23.0,1,60777.0,2,1,8000.0,11.06,0.13,3.0,579,1,0
24.0,0,30827.0,1,0,4767.0,13.23,0.15,3.0,622,0,0
25.0,0,181078.0,1,1,25000.0,10.25,0.14,2.0,664,1,0
23.0,0,116476.0,1,1,25200.0,15.65,0.22,2.0,598,0,0
31.0,1,151034.0,10,1,30000.0,7.51,0.2,9.0,646,0,0
30.0,0,49021.0,8,0,2500.0,5.79,0.05,10.0,614,1,0
22.0,0,99482.0,0,1,8300.0,11.46,0.08,3.0,596,1,0
41.0,0,29951.0,15,0,4000.0,16.07,0.13,14.0,589,0,1
29.0,1,60733.0,9,0,3000.0,7.29,0.05,6.0,615,1,0
22.0,0,132678.0,1,1,28000.0,7.49,0.21,4.0,538,1,0
27.0,0,115717.0,2,0,2500.0,11.58,0.02,9.0,571,0,0
22.0,1,73198.0,2,0,12000.0,13.47,0.16,3.0,651,1,0
36.0,0,96946.0,10,1,15000.0,10.71,0.15,14.0,709,1,0
29.0,1,73933.0,7,1,15000.0,9.88,0.2,9.0,641,0,1
23.0,0,46487.0,0,1,8000.0,12.69,0.17,3.0,634,1,0
25.0,1,60982.0,6,0,7056.0,16.13,0.12,3.0,676,0,1
27.0,0,45025.0,5,1,5500.0,13.57,0.12,8.0,690,1,0
51.0,0,73207.0,29,1,7500.0,11.01,0.1,23.0,720,1,0
22.0,0,81697.0,1,1,8800.0,7.51,0.11,2.0,628,1,0
22.0,1,103940.0,0,1,10000.0,11.49,0.1,2.0,649,0,0
23.0,1,44309.0,0,0,8000.0,11.01,0.18,2.0,662,1,0
28.0,1,90409.0,0,1,9500.0,10.78,0.11,9.0,611,1,0
34.0,0,97618.0,11,1,15000.0,12.21,0.15,6.0,685,1,0
26.0,0,83371.0,4,1,6200.0,15.99,0.07,3.0,657,0,1
33.0,1,47243.0,13,1,10000.0,9.28,0.21,9.0,580,1,0
24.0,1,30121.0,5,0,10000.0,10.99,0.33,4.0,704,0,1
27.0,0,102644.0,5,1,5500.0,12.03,0.05,8.0,629,1,0
22.0,1,72943.0,1,1,12900.0,11.14,0.18,4.0,600,1,0
25.0,0,58205.0,5,1,20000.0,11.52,0.34,6.0,652,1,0
25.0,0,44355.0,2,1,5600.0,7.49,0.13,4.0,654,1,0
22.0,1,102624.0,0,1,6000.0,11.01,0.06,4.0,678,1,0
32.0,0,31040.0,12,0,3000.0,13.48,0.1,6.0,515,0,0
24.0,1,48138.0,2,0,5000.0,16.77,0.1,3.0,545,0,1
32.0,0,346907.0,10,1,25000.0,14.83,0.07,10.0,614,0,1
22.0,0,46549.0,0,0,10000.0,13.49,0.21,2.0,623,0,0
38.0,1,116234.0,12,1,6000.0,6.03,0.05,16.0,660,1,0
39.0,0,84798.0,14,1,19500.0,7.9,0.23,14.0,710,0,0
26.0,0,30209.0,2,0,5400.0,11.49,0.18,3.0,602,1,0
28.0,0,78535.0,6,0,10000.0,13.48,0.13,7.0,671,0,0
32.0,1,54129.0,8,0,15000.0,7.88,0.28,9.0,724,0,1
24.0,0,48614.0,4,0,12000.0,8.9,0.25,4.0,704,0,0
30.0,1,97191.0,11,0,7500.0,12.18,0.08,7.0,651,0,0
21.0,0,22427.0,0,0,1500.0,12.87,0.07,4.0,642,1,0
26.0,1,31057.0,0,0,1500.0,14.7,0.05,2.0,569,0,1
27.0,0,283178.0,5,1,28000.0,15.96,0.1,5.0,597,1,0
40.0,0,44041.0,17,0,3275.0,8.88,0.07,11.0,663,1,0
25.0,1,115129.0,0,1,4000.0,9.28,0.03,4.0,549,1,0
28.0,1,56058.0,7,1,5500.0,10.2,0.1,10.0,579,1,0
44.0,0,96092.0,23,0,3000.0,5.79,0.03,11.0,632,0,0
26.0,1,70434.0,5,1,31300.0,11.71,0.44,3.0,693,1,0
23.0,1,102941.0,0,1,24000.0,7.49,0.23,4.0,621,0,0
24.0,0,65988.0,1,1,3000.0,9.73,0.05,3.0,630,1,0
22.0,1,114047.0,0,1,20000.0,8.88,0.18,2.0,572,1,0
32.0,0,71712.0,11,0,8000.0,14.96,0.11,10.0,556,0,1
24.0,0,44786.0,2,0,3000.0,9.33,0.07,2.0,572,1,0
23.0,1,65631.0,0,0,16750.0,11.01,0.26,4.0,520,0,1
29.0,0,108497.0,4,1,8000.0,13.23,0.07,5.0,528,1,0
26.0,0,90991.0,6,1,9250.0,12.69,0.1,4.0,545,1,0
26.0,1,79035.0,3,0,4800.0,13.68,0.06,2.0,655,1,0
22.0,0,78850.0,1,1,9000.0,9.63,0.11,3.0,663,1,0
24.0,1,58652.0,3,1,10400.0,7.37,0.18,3.0,658,1,0
26.0,1,41924.0,2,0,9600.0,9.88,0.23,2.0,603,0,0
34.0,0,124280.0,9,1,25000.0,12.12,0.2,12.0,637,0,1
25.0,0,116031.0,1,1,20000.0,11.06,0.17,4.0,621,1,0
23.0,1,94832.0,0,0,17000.0,10.99,0.18,2.0,493,1,0
21.0,0,23876.0,0,0,6000.0,11.01,0.25,4.0,585,0,1
27.0,1,145127.0,5,1,9559.0,6.92,0.07,5.0,565,1,0
22.0,1,12103.0,0,0,1200.0,10.37,0.1,2.0,671,0,0
27.0,0,97091.0,4,0,9000.0,11.37,0.09,7.0,705,0,0
23.0,1,46670.0,3,0,4000.0,14.26,0.09,4.0,658,0,0
24.0,0,64533.0,0,0,2038.0,9.25,0.03,4.0,586,0,0
35.0,0,40861.0,11,0,7600.0,15.27,0.19,6.0,624,0,0
23.0,1,78997.0,0,0,16000.0,14.59,0.2,4.0,662,0,0
26.0,1,46904.0,3,0,12000.0,11.01,0.26,4.0,697,0,1
24.0,1,47063.0,2,1,12000.0,10.38,0.25,4.0,526,1,0
28.0,1,46958.0,2,0,12000.0,11.01,0.26,7.0,620,0,1
22.0,1,49867.0,0,1,3000.0,12.18,0.06,4.0,684,0,0
24.0,1,41126.0,0,1,2500.0,8.9,0.06,2.0,649,1,0
29.0,1,46632.0,7,0,15000.0,6.91,0.32,8.0,556,0,1
29.0,1,69059.0,9,1,10000.0,11.01,0.14,5.0,614,1,0
24.0,1,66025.0,0,0,2400.0,8.0,0.04,3.0,683,1,0
25.0,1,60809.0,5,1,6600.0,12.61,0.11,3.0,612,1,0
29.0,0,53500.0,3,0,8000.0,15.91,0.15,8.0,650,0,0
22.0,0,44323.0,0,0,6000.0,10.0,0.14,3.0,682,0,0
21.0,0,55246.0,0,1,18000.0,7.88,0.33,2.0,637,1,0
21.0,1,21078.0,0,0,1500.0,18.64,0.07,2.0,580,0,1
24.0,0,79162.0,6,0,12000.0,8.09,0.15,3.0,581,0,0
26.0,1,94520.0,1,1,12070.0,12.36,0.13,4.0,620,1,0
26.0,0,54950.0,7,0,10800.0,6.17,0.2,3.0,702,0,0
26.0,1,96932.0,3,0,20000.0,7.17,0.21,8.0,503,1,0
32.0,1,37103.0,12,0,8000.0,12.53,0.22,7.0,665,1,0
30.0,1,37066.0,7,0,14500.0,11.01,0.39,8.0,690,0,1
23.0,1,102964.0,0,1,5275.0,7.43,0.05,3.0,666,0,0
21.0,1,106129.0,0,1,25000.0,13.98,0.24,3.0,672,1,0
22.0,1,70223.0,0,1,6500.0,7.49,0.09,3.0,650,1,0
35.0,1,103154.0,13,1,8400.0,11.99,0.08,9.0,673,0,0
34.0,0,66165.0,9,0,3000.0,15.37,0.05,6.0,647,0,1
23.0,0,58433.0,4,0,15000.0,11.23,0.26,4.0,653,0,1
22.0,1,14840.0,1,0,6700.0,7.66,0.45,4.0,543,0,1
22.0,0,52572.0,1,0,2400.0,10.99,0.05,4.0,684,1,0
25.0,0,61234.0,6,1,10000.0,10.75,0.16,2.0,662,1,0
24.0,1,73355.0,2,0,6000.0,11.48,0.08,2.0,688,1,0
22.0,0,37288.0,0,1,6600.0,14.42,0.18,4.0,614,1,0
25.0,1,70877.0,0,0,9000.0,11.83,0.13,4.0,693,0,0
24.0,1,29599.0,1,0,5000.0,7.56,0.17,2.0,672,1,0
23.0,1,36995.0,0,0,5000.0,10.44,0.14,3.0,624,1,0
25.0,0,51572.0,0,0,12375.0,7.29,0.24,4.0,630,0,0
26.0,1,151202.0,2,1,9600.0,5.79,0.06,2.0,512,1,0
33.0,1,49162.0,11,0,15000.0,9.88,0.31,5.0,700,0,1
25.0,1,52743.0,2,0,5000.0,7.51,0.09,3.0,644,0,0
22.0,1,58859.0,3,1,4000.0,11.86,0.07,2.0,698,0,0
36.0,1,60990.0,14,1,16000.0,13.48,0.26,15.0,703,1,0
25.0,1,98818.0,2,1,10000.0,14.93,0.1,3.0,522,1,0
31.0,1,128116.0,8,1,15000.0,7.88,0.12,7.0,527,1,0
31.0,1,91754.0,9,0,5600.0,13.22,0.06,8.0,652,0,0
23.0,1,29820.0,1,1,2500.0,10.96,0.08,2.0,639,1,0
32.0,0,68254.0,9,1,10000.0,7.14,0.15,8.0,569,0,0
33.0,0,48755.0,11,1,16600.0,9.1,0.34,7.0,652,1,0
30.0,1,87220.0,9,0,25000.0,16.32,0.29,5.0,590,0,1
25.0,0,47219.0,4,1,12000.0,10.38,0.25,3.0,704,0,0
29.0,0,73132.0,4,1,5600.0,12.42,0.08,10.0,676,1,0
22.0,1,38044.0,0,1,3000.0,12.54,0.08,3.0,671,0,0
60.0,1,55676.0,39,0,20000.0,10.0,0.36,26.0,634,0,1
21.0,0,19190.0,0,0,4800.0,8.49,0.25,3.0,666,0,1
28.0,1,60975.0,8,0,15000.0,7.25,0.25,9.0,681,1,0
35.0,0,24397.0,13,1,7500.0,10.5,0.31,7.0,682,0,1
24.0,1,48858.0,4,1,5000.0,7.14,0.1,2.0,632,0,0
27.0,0,79149.0,4,0,8800.0,6.03,0.11,9.0,634,0,0
28.0,1,44686.0,3,0,10000.0,11.11,0.22,8.0,588,1,0
26.0,1,120531.0,6,0,20000.0,12.95,0.17,4.0,508,1,0
25.0,0,92790.0,3,0,13900.0,10.62,0.15,4.0,646,0,0
27.0,1,45309.0,4,0,8000.0,13.49,0.18,10.0,609,1,0
32.0,1,115085.0,8,1,15000.0,5.99,0.13,8.0,709,1,0
27.0,0,35764.0,4,0,7000.0,6.03,0.2,10.0,650,1,0
31.0,1,141447.0,9,1,3600.0,6.91,0.03,5.0,585,1,0
33.0,0,44424.0,10,1,11752.0,14.79,0.26,10.0,586,1,0
38.0,1,48851.0,12,0,12000.0,10.59,0.25,11.0,573,1,0
28.0,0,97102.0,9,1,6500.0,11.11,0.07,7.0,674,1,0
27.0,1,46240.0,4,0,17625.0,12.69,0.38,7.0,668,0,1
28.0,1,130693.0,3,1,10000.0,10.74,0.08,6.0,546,1,0
23.0,1,36646.0,1,0,8000.0,11.6,0.22,2.0,622,1,0
26.0,1,97033.0,3,1,10800.0,11.99,0.11,3.0,594,1,0
23.0,1,61011.0,4,0,9200.0,15.68,0.15,2.0,463,1,0
26.0,0,217234.0,5,1,25000.0,10.99,0.12,4.0,559,1,0
41.0,1,151228.0,18,0,12000.0,13.49,0.08,12.0,703,0,0
38.0,1,240897.0,17,1,3000.0,7.68,0.01,14.0,700,0,0
23.0,1,97421.0,1,0,3600.0,12.36,0.04,4.0,661,1,0
29.0,0,58357.0,11,1,15000.0,13.98,0.26,10.0,620,1,0
32.0,1,168983.0,10,1,18000.0,6.17,0.11,5.0,700,0,0
22.0,1,37233.0,0,0,6000.0,19.39,0.16,4.0,636,0,1
59.0,1,101675.0,37,1,12000.0,11.86,0.12,18.0,565,1,0
22.0,0,53636.0,0,1,7200.0,7.29,0.13,3.0,645,1,0
31.0,1,73214.0,6,0,8367.0,12.23,0.11,6.0,623,1,0
45.0,0,143412.0,24,1,20000.0,11.01,0.14,15.0,732,1,0
22.0,0,49445.0,0,0,16500.0,10.75,0.33,2.0,615,0,1
25.0,1,19955.0,1,0,3200.0,9.32,0.16,4.0,553,0,1
39.0,1,74715.0,19,1,5200.0,8.49,0.07,17.0,640,1,0
24.0,1,58560.0,2,1,12000.0,11.01,0.2,3.0,650,1,0
30.0,1,127002.0,12,0,24250.0,15.65,0.19,10.0,633,0,0
26.0,1,54047.0,5,1,4000.0,7.2,0.07,3.0,613,1,0
25.0,1,63649.0,4,0,3600.0,13.99,0.06,2.0,678,0,1
24.0,0,43983.0,4,1,3600.0,16.77,0.08,2.0,532,1,0
53.0,1,32910.0,30,0,2500.0,11.01,0.08,28.0,639,1,0
22.0,0,79259.0,2,1,3000.0,13.92,0.04,4.0,643,1,0
36.0,1,168939.0,15,1,8000.0,6.99,0.05,11.0,692,1,0
38.0,1,22780.0,17,0,3000.0,13.23,0.13,14.0,664,0,1
29.0,0,58478.0,2,1,10000.0,7.86,0.17,5.0,540,1,0
26.0,1,115018.0,4,0,14339.0,12.74,0.12,6.0,634,0,0
21.0,1,24791.0,0,0,9234.0,8.16,0.37,4.0,541,0,1
33.0,0,72870.0,9,0,8000.0,12.53,0.11,6.0,685,0,0
21.0,1,54959.0,0,0,6000.0,9.38,0.11,4.0,626,0,0
23.0,0,46706.0,2,0,19750.0,7.51,0.42,4.0,546,0,1
28.0,1,41709.0,2,0,12000.0,14.61,0.29,8.0,662,0,1
23.0,0,51351.0,3,0,6000.0,12.99,0.12,4.0,576,0,1
22.0,0,87358.0,0,0,5000.0,11.49,0.06,3.0,534,1,0
36.0,0,38269.0,11,0,2500.0,8.9,0.07,15.0,606,1,0
23.0,0,77666.0,0,1,2100.0,6.03,0.03,2.0,625,1,0
29.0,1,184678.0,8,0,17600.0,8.7,0.1,7.0,681,1,0
26.0,1,58334.0,7,0,4225.0,9.83,0.07,2.0,631,0,0
27.0,0,116301.0,7,0,10000.0,7.88,0.09,10.0,679,0,0
34.0,0,26567.0,10,0,8000.0,11.02,0.3,7.0,546,0,1
30.0,0,121611.0,6,0,20000.0,17.9,0.16,7.0,549,0,1
25.0,0,58890.0,4,1,6000.0,10.65,0.1,2.0,626,0,0
23.0,0,23759.0,2,0,6000.0,10.59,0.25,2.0,604,0,1
23.0,0,67172.0,0,1,8000.0,13.85,0.12,4.0,664,1,0
32.0,1,145077.0,10,1,25000.0,10.99,0.17,6.0,623,1,0
29.0,1,112952.0,6,1,5725.0,12.03,0.05,6.0,609,1,0
22.0,0,99334.0,0,0,14000.0,7.9,0.14,4.0,648,1,0
28.0,1,139998.0,3,1,12000.0,13.25,0.09,6.0,668,0,0
28.0,0,44931.0,6,1,6000.0,12.53,0.13,9.0,657,0,1
27.0,1,48890.0,5,0,2000.0,10.75,0.04,6.0,584,0,0
24.0,1,39480.0,0,0,1900.0,13.49,0.05,2.0,649,1,0
24.0,1,64267.0,1,1,8000.0,9.38,0.12,2.0,619,1,0
31.0,1,56487.0,9,0,8875.0,10.77,0.16,9.0,599,1,0
26.0,0,19086.0,6,0,7100.0,9.99,0.37,4.0,678,0,1
33.0,1,120932.0,11,1,6420.0,7.04,0.05,9.0,608,0,0
24.0,1,47293.0,0,0,2080.0,9.65,0.04,3.0,597,1,0
23.0,0,47489.0,0,0,4000.0,12.72,0.08,2.0,588,1,0
32.0,1,94520.0,6,0,13000.0,12.87,0.14,10.0,669,1,0
31.0,0,42976.0,9,0,8000.0,11.11,0.19,10.0,606,0,0
24.0,0,103172.0,3,1,9600.0,11.92,0.09,4.0,591,1,0
23.0,1,69181.0,2,0,7500.0,11.97,0.11,4.0,684,1,0
24.0,1,48922.0,2,1,7500.0,12.97,0.15,4.0,497,1,0
23.0,0,157096.0,4,1,9000.0,7.74,0.06,2.0,692,0,0
23.0,1,57354.0,1,0,8800.0,14.96,0.15,3.0,514,1,0
28.0,0,156686.0,2,0,10000.0,8.0,0.06,7.0,603,1,0
38.0,0,44257.0,15,1,6000.0,13.99,0.14,12.0,699,0,0
55.0,0,68221.0,31,1,10000.0,15.76,0.15,15.0,665,0,1
27.0,0,121204.0,5,1,12000.0,9.96,0.1,10.0,651,1,0
30.0,1,35671.0,8,1,6250.0,11.01,0.18,8.0,614,1,0
29.0,1,121305.0,5,0,20000.0,17.06,0.16,8.0,546,0,1
23.0,0,168782.0,1,0,12000.0,11.12,0.07,3.0,674,1,0
25.0,1,121567.0,4,1,35000.0,11.99,0.29,3.0,652,1,0
21.0,0,78711.0,1,0,12000.0,14.3,0.15,3.0,628,0,0
27.0,0,77460.0,6,1,20000.0,6.54,0.26,5.0,741,0,0
28.0,0,101503.0,4,1,24901.0,15.27,0.25,5.0,609,1,0
